negatives
"('Q06413', 'Q14135')"
"('Q13683', 'P35609')"
"('Q9P2Y5', 'Q8WVM8')"
"('O15118', 'Q86WV6')"
"('P08727', 'Q9BY27')"
"('O43639', 'Q15303')"
"('Q9Y572', 'Q02790')"
"('Q8N264', 'Q07889')"
"('O60861', 'O43516')"
"('Q9P2S5', 'Q6NXE6')"
"('Q9BZ29', 'P15153')"
"('Q16625', 'Q13573')"
"('O75396', 'P46459')"
"('P21359', 'P63165')"
"('P43405', 'Q6ZUJ8')"
"('O95168', 'Q9NX14')"
"('Q5T5U3', 'Q92730')"
"('P62328', 'P20073')"
"('Q9P2K9', 'P04745')"
"('P12004', 'Q8WZ19')"
"('P48039', 'P09543')"
"('O75146', 'Q99459')"
"('O14640', 'Q13308')"
"('Q8WUH2', 'P36897')"
"('P61244', 'P01106')"
"('P31751', 'Q12778')"
"('Q9Y2W2', 'Q92841')"
"('P56279', 'P01100')"
"('Q14831', 'Q9NRD5')"
"('P63104', 'P27708')"
"('Q9NXG2', 'P25786')"
"('Q9ULU4', 'P05771')"
"('Q16620', 'Q92529')"
"('Q8TDN4', 'P04637')"
"('P04198', 'P61244')"
"('P32121', 'Q8IXE1')"
"('Q02556', 'P02708')"
"('Q9Y3A3', 'Q5VSL9')"
"('P30559', 'O95837')"
"('P21860', 'Q16665')"
"('Q99932', 'Q9NRR5')"
"('P41235', 'Q9UNU6')"
"('O15042', 'Q96I25')"
"('P62256', 'Q8NA82')"
"('P48552', 'Q8NHQ1')"
"('P10275', 'Q15020')"
"('Q99459', 'Q7Z2T5')"
"('P13489', 'P49411')"
"('P16885', 'P16298')"
"('Q03135', 'P25098')"
"('Q15744', 'P17676')"
"('Q5T5U3', 'Q96L33')"
"('P27695', 'P08107')"
"('Q9NYJ8', 'O60477')"
"('Q14781', 'Q06587')"
"('P01889', 'P51149')"
"('Q66LE6', 'Q8IZS8')"
"('Q14397', 'Q9NR80')"
"('P63104', 'P57059')"
"('Q9GZY6', 'P19174')"
"('Q92541', 'P49407')"
"('O94875', 'O43426')"
"('P61978', 'Q86V81')"
"('Q15291', 'P68431')"
"('O60739', 'Q9Y265')"
"('O15111', 'P01375')"
"('Q16630', 'Q99504')"
"('Q17RW2', 'P06756')"
"('Q9NZ81', 'Q9NQC3')"
"('Q04206', 'P17987')"
"('O75116', 'Q13480')"
"('P15056', 'P45983')"
"('P02745', 'P00736')"
"('P27361', 'P47712')"
"('P01243', 'Q13485')"
"('P02776', 'Q16570')"
"('P02545', 'P36956')"
"('P12931', 'O75167')"
"('P20226', 'P28324')"
"('O14974', 'P19105')"
"('P08069', 'O75420')"
"('P55211', 'P42574')"
"('Q9HAU5', 'Q9Y3B2')"
"('Q06413', 'Q92905')"
"('Q9P215', 'P15374')"
"('Q9Y4K3', 'Q9Y2X8')"
"('P23508', 'P61081')"
"('P12931', 'Q12778')"
"('P11171', 'P30084')"
"('Q92769', 'Q99877')"
"('Q16663', 'P49682')"
"('Q96HA1', 'Q8NFH5')"
"('Q9UHD9', 'Q16186')"
"('406979', 'Q15303')"
"('Q9P0V3', 'Q5VSY0')"
"('Q9NZD8', 'P49840')"
"('Q15306', 'P06734')"
"('Q05516', 'Q16828')"
"('Q05516', 'P29590')"
"('P01106', 'P28074')"
"('Q14318', 'Q8N122')"
"('Q13526', 'P17252')"
"('P15311', 'Q8IZE3')"
"('Q99081', 'O75376')"
"('P18146', 'P49796')"
"('P11387', 'Q07955')"
"('O14744', 'Q9UL18')"
"('Q96GF1', 'P62837')"
"('O75400', 'P46379')"
"('Q2NL82', 'O75940')"
"('Q15750', 'Q9Y2S7')"
"('P60520', 'Q9Y286')"
"('Q13057', 'P23443')"
"('Q15427', 'Q13573')"
"('P08588', 'O95467')"
"('Q9HC24', 'P14866')"
"('P15336', 'P68400')"
"('P0CG48', 'P27448')"
"('O60216', 'Q13573')"
"('Q86UA6', 'Q6WCQ1')"
"('P62993', 'Q8WW59')"
"('406883', 'Q2Q1W2')"
"('P01106', 'O94864')"
"('Q9NV58', 'O00193')"
"('Q9UBI6', 'Q01970')"
"('P33992', 'P23508')"
"('Q96MT3', 'Q92997')"
"('Q15306', 'Q86X55')"
"('Q12772', 'Q6VMQ6')"
"('Q15287', 'Q9UHX1')"
"('P05787', 'Q04695')"
"('O15264', 'P15336')"
"('P06493', 'Q13112')"
"('P00519', 'Q92558')"
"('Q07890', 'Q13191')"
"('Q13555', 'Q8IZS8')"
"('O00267', 'P50750')"
"('O60566', 'Q9NYG5')"
"('Q9Y6Y0', 'P08670')"
"('Q15831', 'Q9H6T3')"
"('Q99460', 'O00232')"
"('P07942', 'Q7L1I2')"
"('O60331', 'P19022')"
"('P62993', 'P62851')"
"('Q9P086', 'Q9BWU1')"
"('Q15669', 'P11308')"
"('Q86TA1', 'Q16539')"
"('P40225', 'P19235')"
"('P00519', 'Q9UIF9')"
"('Q6IE81', 'Q92599')"
"('P63220', 'P18206')"
"('P54257', 'Q13368')"
"('P30153', 'Q15173')"
"('P67775', 'O14640')"
"('P08138', 'P02766')"
"('Q14194', 'O15211')"
"('P08238', 'Q8TDR0')"
"('P61353', 'Q99558')"
"('Q93034', 'Q15345')"
"('P41235', 'O00458')"
"('Q9NY93', 'Q8IY37')"
"('O14757', 'P30307')"
"('Q9NRI5', 'O60239')"
"('P55001', 'P01023')"
"('Q155Q3', 'P45985')"
"('P32969', 'P39023')"
"('P41235', 'O43513')"
"('Q13554', 'Q01959')"
"('Q13489', 'Q9BZK7')"
"('Q16539', 'P23219')"
"('P52735', 'O75674')"
"('Q09472', 'P10826')"
"('O14625', 'P51685')"
"('Q9UIV1', 'P11802')"
"('Q01844', 'Q15906')"
"('P15976', '407008')"
"('O43318', 'P62158')"
"('P15529', 'Q9HD26')"
"('P08729', 'Q16695')"
"('Q9UBN6', 'P45974')"
"('Q07889', 'P04626')"
"('P78371', 'O94868')"
"('O15085', 'P17081')"
"('O15504', 'Q9NRG9')"
"('Q16537', 'Q02241')"
"('Q9BRX9', 'Q6P2Q9')"
"('P33993', 'Q9UNS1')"
"('O15131', 'P30793')"
"('P62829', 'P62750')"
"('O00311', 'P33991')"
"('Q14451', 'Q8NFF5')"
"('P62993', 'P02751')"
"('P51116', 'Q5T5P2')"
"('P15692', 'P21802')"
"('P48023', 'O75044')"
"('Q9Y297', 'Q13200')"
"('P56278', 'Q01844')"
"('Q7Z434', 'P53350')"
"('P42858', 'Q8IUH5')"
"('P57088', 'Q9P1U1')"
"('Q09472', 'O60563')"
"('Q8N1F7', 'P01106')"
"('P40763', 'P41597')"
"('P13569', 'Q15293')"
"('Q15047', 'O95361')"
"('P0C0S5', 'O95619')"
"('O75197', 'O75084')"
"('Q96Q15', 'Q92540')"
"('P42345', 'P49841')"
"('P62993', 'P48357')"
"('Q6PCD5', 'P51668')"
"('P28482', 'P02686')"
"('Q6P996', 'Q9H173')"
"('Q9BRQ0', 'Q6P1J9')"
"('P02511', 'P42574')"
"('P25788', 'O14818')"
"('P28335', 'O75970')"
"('P62899', 'P47914')"
"('Q8IZD9', 'P17081')"
"('Q13797', 'P56945')"
"('Q15047', 'Q9NPA5')"
"('P35222', 'P18065')"
"('O95707', 'Q969H6')"
"('P62249', 'P25398')"
"('O95190', 'P46379')"
"('Q53F19', 'P31942')"
"('Q14164', 'O15111')"
"('Q9Y4P1', 'Q9C0C7')"
"('P49841', 'Q9NZI8')"
"('P17612', 'Q12879')"
"('Q8NGK9', 'P38405')"
"('O60684', 'P12956')"
"('Q8N5R6', 'Q9BQY4')"
"('O75746', 'P01106')"
"('Q7LBR1', 'O75351')"
"('Q9NXR7', 'P38398')"
"('O00501', 'Q96AP7')"
"('P63000', 'Q13546')"
"('Q969H8', 'P56537')"
"('P07948', 'P05556')"
"('Q9UI09', 'P17568')"
"('Q86WN2', 'P17181')"
"('Q9Y2J0', 'O14936')"
"('Q9ULZ3', 'P29466')"
"('P11021', 'P49642')"
"('P60709', 'Q8TDR0')"
"('Q13255', 'P04899')"
"('Q6ZU52', 'P14136')"
"('O75368', 'P16871')"
"('O15389', 'P29350')"
"('Q5QNW6', 'O75367')"
"('Q9H7J1', 'P62158')"
"('P0CG48', 'P20333')"
"('P12004', 'O75365')"
"('P03956', 'P35613')"
"('O60831', 'O60664')"
"('Q9UER7', 'P42771')"
"('P49407', 'P08100')"
"('P14854', 'Q8IXH7')"
"('Q13571', 'P62987')"
"('Q9NW38', 'Q04771')"
"('Q9GZQ8', 'P24723')"
"('Q9NPB6', 'O14640')"
"('Q9GZT8', 'Q15645')"
"('Q16821', 'P46020')"
"('Q13098', 'Q9BT78')"
"('P61586', 'Q13153')"
"('Q9UHH9', 'O15162')"
"('P29350', 'P30874')"
"('Q9Y4A5', 'O43156')"
"('Q12933', 'P27986')"
"('Q15628', 'Q8N163')"
"('P68431', 'Q9UNL4')"
"('P67936', 'Q15654')"
"('P39687', 'Q13469')"
"('Q05397', 'P05556')"
"('Q9P2M7', 'O14950')"
"('Q9GZT6', 'P42773')"
"('Q9UJX2', 'Q7L590')"
"('Q92905', 'P17535')"
"('P54646', 'P42345')"
"('Q8IZP0', 'P11142')"
"('P08700', 'P26992')"
"('Q92956', 'Q9UHV9')"
"('P62195', 'Q9Y5K5')"
"('P53350', 'Q12888')"
"('Q9C086', 'Q9ULG1')"
"('O15105', 'O15379')"
"('Q9Y3T9', 'P01106')"
"('P62910', 'Q14164')"
"('P04792', 'P31749')"
"('Q04637', 'Q12933')"
"('P15822', 'Q16539')"
"('P04141', 'P40238')"
"('Q05397', 'P00488')"
"('Q9UJX5', 'P30260')"
"('P62753', 'Q9UKV8')"
"('P62487', 'Q8IY92')"
"('P62273', 'P08865')"
"('Q13469', 'P48729')"
"('Q13535', 'Q8IX12')"
"('P09958', 'Q9NR30')"
"('P54762', 'P20936')"
"('Q16665', 'P41227')"
"('P00505', 'Q9H6R6')"
"('Q96ST3', 'Q01201')"
"('Q9Y580', 'Q15834')"
"('P06396', 'P10275')"
"('Q9NRJ4', 'P27986')"
"('P25054', 'O94910')"
"('P08631', 'Q92529')"
"('P53778', 'P15408')"
"('Q9UHV7', 'P10827')"
"('P62633', 'P06748')"
"('P78527', 'Q09472')"
"('P24278', 'P45984')"
"('P21333', 'Q16539')"
"('O94805', 'Q13315')"
"('406906', 'Q9Y227')"
"('Q16539', 'P07196')"
"('O00574', 'P04899')"
"('Q8IWZ8', 'P67809')"
"('P05423', 'Q99459')"
"('Q8N302', 'O43508')"
"('P00519', 'Q9UK85')"
"('Q13315', 'Q8TF76')"
"('P52798', 'P17948')"
"('P15927', 'Q14191')"
"('P00533', 'P42684')"
"('Q9Y3M8', 'P06733')"
"('P0CG48', 'O00308')"
"('Q13257', 'P30260')"
"('P10914', 'P25774')"
"('P49841', 'O15169')"
"('Q16236', 'P48736')"
"('P02545', 'Q9NRM7')"
"('P41594', 'Q86YM7')"
"('Q92793', 'P04637')"
"('Q92794', 'P55201')"
"('Q9Y2X3', 'Q96RS0')"
"('P24821', 'P18827')"
"('P04183', 'Q13509')"
"('Q9BTC0', 'Q13573')"
"('Q99832', 'P20073')"
"('P02545', 'P42166')"
"('Q9UL18', 'P12236')"
"('P07900', 'P53041')"
"('P21817', 'P19174')"
"('P04183', 'Q96N67')"
"('O14874', 'Q52LJ0')"
"('Q96EH3', 'Q14197')"
"('Q00005', 'Q14532')"
"('Q9Y2D8', 'O43707')"
"('P60953', 'O95793')"
"('P56524', 'Q9BTM1')"
"('P83881', 'P32969')"
"('P12318', 'P59901')"
"('P04233', 'P14174')"
"('P06576', 'Q16637')"
"('Q9Y6J8', 'Q9Y5M8')"
"('Q9Y463', 'Q15759')"
"('Q8IYF3', 'Q9Y6D9')"
"('P06756', 'P53708')"
"('Q9NQB0', 'P46937')"
"('P61956', 'O00327')"
"('Q14790', 'P25963')"
"('Q15022', 'Q92800')"
"('P24385', 'P14859')"
"('Q07889', 'Q92747')"
"('Q9UKV8', 'P62277')"
"('P03372', 'Q13153')"
"('O95049', 'Q9P2M7')"
"('O75182', 'Q05516')"
"('Q13233', 'P21333')"
"('Q9UMX0', 'Q9P2K6')"
"('P30049', 'P56381')"
"('Q9BVC4', 'Q13541')"
"('P67870', 'Q92900')"
"('P46527', 'P0CG47')"
"('Q8IZP0', 'Q13322')"
"('Q96FJ2', 'O14490')"
"('Q5RL73', 'P08670')"
"('P51116', 'Q9UIC8')"
"('P63165', 'O15131')"
"('P01111', 'Q04771')"
"('Q15819', 'Q5T3J3')"
"('Q06190', 'O60359')"
"('P15927', 'Q15011')"
"('P32927', 'P15509')"
"('P26599', 'P63104')"
"('P49418', 'Q05193')"
"('Q13535', 'P30622')"
"('Q08116', 'Q9BVJ6')"
"('Q06124', 'O43559')"
"('P50591', 'P14316')"
"('Q12929', 'Q92738')"
"('P23527', 'Q9UKV0')"
"('P01106', 'Q9Y2B2')"
"('P62158', 'P19438')"
"('O00311', 'P33993')"
"('Q16659', 'P49418')"
"('Q15637', 'Q15427')"
"('P63279', 'Q86Y13')"
"('O43414', 'P04156')"
"('Q13242', 'Q01130')"
"('Q13424', 'Q16581')"
"('P98177', 'P04040')"
"('Q9UQK1', 'P62158')"
"('Q13813', 'P18146')"
"('Q01094', 'P37231')"
"('P41597', 'P49407')"
"('P61313', 'P32969')"
"('P14784', 'P23458')"
"('P84095', 'Q15797')"
"('O43301', 'Q13573')"
"('P22612', 'Q09472')"
"('Q9H339', 'P38405')"
"('P0CG48', 'P49427')"
"('P62753', 'Q92900')"
"('Q13435', 'O00141')"
"('P0C869', 'P16220')"
"('P31751', 'Q53GL0')"
"('O75533', 'O15519')"
"('Q15834', 'Q9BVJ6')"
"('P27635', 'P46777')"
"('Q6ZVT0', 'P55209')"
"('Q06587', 'Q93009')"
"('P01112', 'P53779')"
"('Q02556', 'Q01459')"
"('P00533', 'P07948')"
"('Q00978', 'P54253')"
"('Q9Y4D2', 'Q9H8Y8')"
"('P48023', 'Q13588')"
"('Q13885', 'P20591')"
"('P32321', 'Q8TAP6')"
"('Q16595', 'P12814')"
"('Q13402', 'Q9UQM7')"
"('P27540', 'Q07654')"
"('P62258', 'Q99836')"
"('P60900', 'Q16186')"
"('Q92802', 'Q99684')"
"('Q99814', 'P61244')"
"('Q13796', 'P16333')"
"('P49763', 'P22607')"
"('Q13247', 'Q07955')"
"('P13612', 'Q13477')"
"('P35869', 'Q01201')"
"('Q14691', 'Q9BRT9')"
"('Q12906', 'P33992')"
"('Q7L7L0', 'Q5QNW6')"
"('P11217', 'Q99759')"
"('P01568', 'P23458')"
"('O15264', 'P18669')"
"('P60568', 'Q9HBE5')"
"('Q06609', 'P18074')"
"('P33076', 'P22415')"
"('Q9Y2X0', 'P28702')"
"('Q9Y534', 'P31749')"
"('Q6PIZ9', 'P20963')"
"('Q9UKJ0', 'O95870')"
"('P67775', 'P62955')"
"('Q5T3J3', 'P42568')"
"('P59768', 'O00329')"
"('Q15672', 'Q7Z569')"
"('Q86US8', 'Q06190')"
"('P17301', 'Q9UKX5')"
"('Q9UHY7', 'P07305')"
"('P51817', 'Q14957')"
"('P35268', 'P62910')"
"('P48729', 'Q9UDY8')"
"('Q99459', 'Q02297')"
"('P67870', 'P05230')"
"('Q9HAV0', 'Q13153')"
"('P06748', 'Q9BQG0')"
"('P05412', 'P35228')"
"('P63279', 'P19419')"
"('P30480', 'P43487')"
"('Q99704', 'O00459')"
"('P40259', 'P51451')"
"('P27824', 'P61619')"
"('Q99250', 'Q13368')"
"('Q9Y478', 'P68036')"
"('Q99459', 'Q14680')"
"('P11940', 'Q92597')"
"('Q86TL0', 'Q9H0R8')"
"('Q15562', 'Q9GZV5')"
"('Q05397', 'Q13683')"
"('Q13191', 'P43405')"
"('P02766', 'Q15572')"
"('Q16543', 'Q9Y478')"
"('Q13415', 'Q96CS2')"
"('406995', 'P46527')"
"('P54105', 'O14744')"
"('Q8IYW5', 'P18146')"
"('Q99459', 'Q16513')"
"('P27986', 'P06127')"
"('P50616', 'O00571')"
"('Q13023', 'Q9H2G2')"
"('P01889', 'P04222')"
"('Q8IX12', 'P35637')"
"('P21554', 'Q9HAV0')"
"('P43250', 'P51679')"
"('Q86XK2', 'P62877')"
"('Q86Y01', 'P61088')"
"('Q9Y5V3', 'O43164')"
"('Q01094', 'Q14790')"
"('P62987', 'O75886')"
"('O95466', 'O60861')"
"('Q66LE6', 'P62714')"
"('P06241', 'Q9UBN7')"
"('Q07890', 'P19438')"
"('O43739', 'Q969H4')"
"('P33763', 'P15514')"
"('P68104', 'P35080')"
"('P23458', 'P24394')"
"('P41159', 'P78552')"
"('Q9UNE7', 'Q99933')"
"('P19174', 'P62158')"
"('Q9Y4A5', 'Q16514')"
"('Q15843', 'P62277')"
"('P40337', 'P61081')"
"('O15304', '145781')"
"('P16220', 'Q99501')"
"('Q12888', 'Q5UIP0')"
"('Q8NGI4', 'P38405')"
"('Q99880', 'O15047')"
"('O00716', 'Q9UQ80')"
"('Q86US8', 'Q9UBE8')"
"('P01106', 'Q14129')"
"('O00255', 'O14757')"
"('Q9UHD2', 'O60641')"
"('P52701', 'P09429')"
"('Q13625', 'P62136')"
"('P46108', 'Q13191')"
"('P25786', 'Q9Y620')"
"('O94874', 'Q9Y5J5')"
"('Q8TF46', 'Q9NPD3')"
"('Q8WUI4', 'Q7Z2G1')"
"('P19544', 'Q92793')"
"('A0JLT2', 'P24863')"
"('Q13315', 'O15047')"
"('P17612', 'P61952')"
"('Q13315', 'P04049')"
"('Q9H0E2', 'Q9Y4K3')"
"('P67809', 'P52597')"
"('Q06265', 'Q9NPD3')"
"('P03923', 'Q9NX14')"
"('Q9Y3C5', 'O95630')"
"('Q9NYJ8', 'P53779')"
"('Q5VV52', 'P54257')"
"('Q7Z4K8', 'Q5VVX9')"
"('Q3YEC7', 'Q99750')"
"('P24864', 'Q99728')"
"('Q92932', 'Q9NRR5')"
"('P07910', 'Q14164')"
"('Q9Y6Q9', 'Q15910')"
"('Q96RT1', 'O95405')"
"('Q13136', 'P23468')"
"('P09769', 'P00519')"
"('Q14203', 'P46734')"
"('Q14161', 'Q13153')"
"('Q13535', 'Q5UIP0')"
"('Q02539', 'P49916')"
"('O15516', 'Q09472')"
"('Q9NPG1', 'O14641')"
"('Q6ZW49', 'Q8NEZ4')"
"('Q15672', 'Q9UBC3')"
"('Q9P0T4', 'P07910')"
"('Q16627', 'P51681')"
"('Q00341', 'Q13573')"
"('Q09472', 'Q9Y6X2')"
"('P10646', 'P13726')"
"('O00329', 'O14939')"
"('P08670', 'Q13573')"
"('P01106', 'Q13887')"
"('P38646', 'O95819')"
"('Q9UBR4', 'Q14192')"
"('P13569', 'P09496')"
"('Q9Y675', 'Q99963')"
"('P04156', 'Q86Y79')"
"('Q96JG8', 'Q9NQG6')"
"('P07333', 'O15524')"
"('P62312', 'Q9UK45')"
"('P27986', 'Q8NFW9')"
"('O14625', 'P51686')"
"('P10914', 'P42229')"
"('Q10570', 'P33240')"
"('P07202', 'P26951')"
"('Q6DRA6', 'Q08945')"
"('A6NE52', 'Q969H0')"
"('P28482', 'P30480')"
"('Q9BTC0', 'Q92997')"
"('Q15628', 'P0CG48')"
"('P22301', 'P78552')"
"('P20339', 'Q9H1K0')"
"('P16220', 'O94868')"
"('P84077', 'Q9UJY5')"
"('Q15843', 'Q9Y297')"
"('Q14137', 'Q8IZL8')"
"('O43488', 'O95154')"
"('P09496', 'Q9H492')"
"('O15357', 'P62993')"
"('P17693', 'Q03518')"
"('Q92913', 'P35916')"
"('Q92900', 'P15170')"
"('P47870', 'P46459')"
"('O95727', 'P18146')"
"('Q8N6F1', 'P56856')"
"('Q99759', 'Q96QV1')"
"('P36894', 'Q15797')"
"('O43156', 'Q9Y4A5')"
"('Q8TBB1', 'Q9UI14')"
"('Q8IYT8', 'Q16543')"
"('Q9ULV8', 'P42336')"
"('P02775', 'P46092')"
"('P99999', 'Q9Y2Q3')"
"('O75934', 'Q9UMS4')"
"('Q96EV8', 'Q03001')"
"('P08865', 'P62854')"
"('O14543', 'Q9UHF4')"
"('P60866', 'P62273')"
"('O95299', 'O75251')"
"('Q13635', 'P25098')"
"('P13010', 'O60934')"
"('P49888', 'Q15047')"
"('Q14194', 'P29692')"
"('P49768', 'P22694')"
"('P48039', 'P61952')"
"('Q96CW1', 'Q9NPJ6')"
"('P11362', 'Q15464')"
"('P20774', 'P46108')"
"('P53680', 'Q9NZN4')"
"('Q12857', 'P02751')"
"('P63173', 'P26373')"
"('O43148', 'O60942')"
"('Q9H2G2', 'Q02846')"
"('O14788', 'Q9NYL9')"
"('Q16531', 'Q99759')"
"('Q12805', 'O43765')"
"('Q9Y4A5', 'O75478')"
"('Q9NRG9', 'Q96EE3')"
"('Q9UGJ0', 'P49815')"
"('Q15910', 'Q9P0M6')"
"('P18206', 'Q53TS8')"
"('Q04206', 'P01574')"
"('P23511', 'Q13126')"
"('O43187', 'Q16543')"
"('P49840', 'Q01974')"
"('Q9BRR9', 'Q16539')"
"('Q9H2G2', 'Q12947')"
"('Q96L91', 'P16104')"
"('P98095', 'Q969U7')"
"('Q02556', 'O95711')"
"('Q14934', 'Q14814')"
"('P48023', 'Q9NZQ3')"
"('P01308', 'P08581')"
"('P17947', 'P49716')"
"('P01112', 'P81274')"
"('P08069', 'P42566')"
"('Q13976', 'Q92934')"
"('P40306', 'Q02556')"
"('O43809', 'Q9P283')"
"('P26641', 'Q96RU7')"
"('P49411', 'P62993')"
"('P23527', 'P16104')"
"('Q8WXD5', 'P62308')"
"('O43929', 'Q13416')"
"('Q96PM9', 'P61077')"
"('P51817', 'Q8TEY5')"
"('P54646', 'O95822')"
"('P42574', 'Q08209')"
"('O75582', 'P18846')"
"('O75365', 'Q9UJ14')"
"('P62158', 'O43306')"
"('Q15418', 'P25963')"
"('P62280', 'P35544')"
"('P61201', 'Q13098')"
"('P0DJD1', 'Q6EEV6')"
"('Q13480', 'Q92529')"
"('P55084', 'Q9H492')"
"('Q14683', 'Q05519')"
"('Q8IUE6', 'Q9BY41')"
"('Q16539', 'O15105')"
"('P07099', 'P23511')"
"('P35754', 'P23511')"
"('Q15287', 'P52597')"
"('O60861', 'Q9BY11')"
"('Q9UBU9', 'Q9BUJ2')"
"('Q12986', 'Q16629')"
"('Q86WV6', 'P39656')"
"('P36406', 'P62330')"
"('Q8WVN8', 'Q14258')"
"('P28482', 'Q9BRR9')"
"('Q15366', 'P52756')"
"('P15813', 'Q8N423')"
"('P35658', 'P49790')"
"('P28482', 'P17676')"
"('P04637', 'O14727')"
"('P17844', 'Q9Y2Q3')"
"('P51948', 'P19447')"
"('Q13573', 'P42166')"
"('P16104', 'Q96DB5')"
"('P09651', 'Q9HC29')"
"('P51692', 'P18031')"
"('P31943', 'Q92620')"
"('Q92752', 'P26012')"
"('Q15915', 'Q92858')"
"('Q12846', 'O96009')"
"('Q96IZ5', 'Q86SE5')"
"('Q9NRR5', 'P12268')"
"('P20809', 'P08887')"
"('P09234', 'P55795')"
"('Q9NZI8', 'Q13418')"
"('Q9UQM7', 'P28482')"
"('Q99962', 'P21802')"
"('P05546', 'P02787')"
"('Q01968', 'P98164')"
"('P63279', 'P37088')"
"('Q8IYW5', 'P60604')"
"('P41279', 'O15111')"
"('Q13077', 'P0CG47')"
"('Q9NYB0', 'Q9BSI4')"
"('Q5TAQ9', 'P52294')"
"('O75578', 'P05556')"
"('Q92769', 'Q13535')"
"('Q9UH99', 'P53618')"
"('Q92997', 'Q9ULK5')"
"('P19338', 'Q99558')"
"('P62714', 'Q9Y2T1')"
"('O95084', 'Q99081')"
"('P49407', 'P25116')"
"('P78545', 'Q9NXV2')"
"('Q8TES7', 'Q14134')"
"('P35226', 'O00257')"
"('P20823', 'P31946')"
"('Q99759', 'P33981')"
"('P24394', 'O60674')"
"('P05452', 'P05783')"
"('O60861', 'Q00839')"
"('Q9Y265', 'P62993')"
"('P48357', 'P54646')"
"('P56537', 'Q6UWE0')"
"('P12931', 'Q9H1R2')"
"('P62424', 'P62891')"
"('P05141', 'Q13546')"
"('P22626', 'P60709')"
"('Q9BUH8', 'Q14565')"
"('P51991', 'Q13573')"
"('O15381', 'Q9NPF4')"
"('Q53EZ4', 'Q99816')"
"('P48556', 'Q99460')"
"('P62330', 'P20290')"
"('Q9Y265', 'O75940')"
"('P62136', 'Q9Y2W2')"
"('P10412', 'P00533')"
"('Q9H9E3', 'Q96JB2')"
"('Q16620', 'Q06124')"
"('P18146', 'Q99952')"
"('Q8WVC0', 'Q6PD62')"
"('P24723', 'P63261')"
"('Q9P0W0', 'P40189')"
"('Q9ULG1', 'Q96EZ8')"
"('Q14526', 'O75925')"
"('Q96AW1', 'P35372')"
"('A2RTX5', 'Q9Y4K3')"
"('P32969', 'P40429')"
"('Q14134', 'Q8TES7')"
"('Q8IY31', 'Q05209')"
"('Q96RT7', 'Q71U36')"
"('Q9BXJ9', 'Q9BSU3')"
"('P63104', 'Q92628')"
"('O14974', 'Q96A32')"
"('Q9H0R8', 'Q9BZH6')"
"('Q9UQ80', 'P83731')"
"('P42575', 'Q9Y239')"
"('Q8TBN0', 'Q96QF0')"
"('Q6UB35', 'Q9HC98')"
"('P12429', 'Q92979')"
"('Q9BX63', 'P40692')"
"('Q13315', 'O43504')"
"('P19338', 'P08631')"
"('P35626', 'Q8NGI8')"
"('O14773', 'P33076')"
"('Q9Y5Q9', 'Q12789')"
"('Q99594', 'Q9UKE5')"
"('P63096', 'P47712')"
"('Q13472', 'P53350')"
"('O43927', 'P32248')"
"('P05161', 'Q92793')"
"('P16104', 'P08138')"
"('Q13387', 'O00488')"
"('P62158', 'P30480')"
"('Q16610', 'Q13751')"
"('Q9Y6Y9', 'O60603')"
"('Q9Y219', 'O00548')"
"('Q07812', 'Q16548')"
"('Q96BD5', 'Q9P0W2')"
"('Q9ULU4', 'P54259')"
"('O75376', 'P04150')"
"('P18074', 'Q01094')"
"('Q9UBS4', 'Q8IYH5')"
"('Q6GTX8', 'P16422')"
"('O75791', 'Q13094')"
"('P34932', 'Q15750')"
"('Q13573', 'Q9Y446')"
"('O00308', 'P51168')"
"('Q14697', 'P30480')"
"('P38432', 'Q5JVS0')"
"('Q9Y2H0', 'P0CG48')"
"('Q01844', 'P26378')"
"('Q96HD1', 'Q92993')"
"('P98164', 'Q5JY77')"
"('P37268', 'Q15041')"
"('P00519', 'Q9Y4G6')"
"('Q15287', 'Q15393')"
"('Q969G3', 'P38936')"
"('Q15256', 'Q15759')"
"('O76064', 'Q15834')"
"('Q9Y572', 'Q3ZCQ8')"
"('Q96J02', 'P28065')"
"('P62888', 'P83731')"
"('Q9UM11', 'P12757')"
"('P01889', 'P29401')"
"('Q01844', 'O60682')"
"('O96014', 'O14904')"
"('Q9P0W2', 'P14866')"
"('P10276', 'Q9Y618')"
"('Q92633', 'P63092')"
"('Q08945', 'Q96A08')"
"('P49792', 'Q96EE3')"
"('Q9UPR3', 'P63151')"
"('Q9UJX3', 'Q9UM11')"
"('O75376', 'P12757')"
"('P61981', 'P55851')"
"('Q9NR80', 'P31749')"
"('P51636', 'Q9UGM3')"
"('Q07955', 'P52272')"
"('P63000', 'Q9BST9')"
"('Q96EB6', 'P10412')"
"('Q9BWF3', 'P55795')"
"('Q13332', 'Q13432')"
"('P04637', 'P27701')"
"('Q93008', 'O60285')"
"('P41597', 'P08754')"
"('Q14103', 'Q04917')"
"('Q9Y4P8', 'Q14315')"
"('P08908', 'P63215')"
"('P62158', 'P00533')"
"('O75326', 'P00519')"
"('P21815', 'P13612')"
"('Q96DI7', 'P43360')"
"('Q9UQC2', 'P00533')"
"('P16144', 'Q12772')"
"('Q9UPX8', 'O95433')"
"('Q9BSW7', 'Q9BY43')"
"('Q9H1I8', 'P35579')"
"('P36956', 'Q02363')"
"('P51817', 'O60391')"
